date,wind speed,wind direction,temperature,humidity,atmospheric pressure,OT
2021/1/5 19:15,14.32,38.16,6.77,57.96,969.24,87.2958
2021/1/5 19:30,13.97,36.97,6.57,58.03,969.36,84.482
2021/1/5 19:45,14.12,35.8,6.37,58.1,969.48,85.8554
2021/1/5 20:00,14.54,34.65,6.17,58.17,969.6,89.2722
2021/1/5 20:15,14.39,34.04,5.95,58.81,969.66,86.3243
2021/1/5 20:30,14.12,33.56,5.73,59.56,969.7,87.9992
2021/1/5 20:45,14.04,33.1,5.5,60.31,969.74,82.9076
2021/1/5 21:00,14.3,32.65,5.28,61.06,969.78,86.0899
2021/1/5 21:15,14.44,32.45,5.05,62.38,969.95,87.3963
2021/1/5 21:30,14.84,32.29,4.82,63.82,970.15,87.5973
2021/1/5 21:45,14.6,32.14,4.6,65.25,970.34,84.6829
2021/1/5 22:00,14.62,32,4.37,66.68,970.54,85.4199
2021/1/5 22:15,14.78,31.72,4.18,67.92,970.69,85.7549
2021/1/5 22:30,14.94,31.42,4,69.13,970.84,88.8367
2021/1/5 22:45,14.67,31.11,3.82,70.33,970.99,89.3392
2021/1/5 23:00,14.68,30.81,3.64,71.54,971.14,89.1717
2021/1/5 23:15,14.9,30.82,3.48,72.11,971.17,87.7648
2021/1/5 23:30,14.76,30.89,3.31,72.56,971.19,88.4682
2021/1/5 23:45,15.04,30.96,3.15,73.01,971.21,87.6978
2021/1/6 0:00,14.82,31.03,2.99,73.46,971.23,86.6258
2021/1/6 0:15,15.14,31.28,2.82,73.87,971.08,90.8801
2021/1/6 0:30,15.4,31.58,2.66,74.28,970.9,88.0327
2021/1/6 0:45,15.63,31.87,2.49,74.69,970.71,88.2672
2021/1/6 1:00,15.84,32.17,2.33,75.1,970.53,94.0289
2021/1/6 1:15,16.25,32.46,2.2,75.4,970.51,91.1816
2021/1/6 1:30,16.3,32.75,2.08,75.67,970.53,90.6121
2021/1/6 1:45,16.25,33.04,1.97,75.94,970.55,91.684
2021/1/6 2:00,15.68,33.34,1.85,76.21,970.57,88.8032
2021/1/6 2:15,16.11,33.51,1.72,76.63,970.57,90.3106
2021/1/6 2:30,16.28,33.67,1.59,77.08,970.57,90.8466
2021/1/6 2:45,15.48,33.83,1.45,77.52,970.56,86.3578
2021/1/6 3:00,14.92,33.98,1.32,77.97,970.56,89.3392
2021/1/6 3:15,15.09,33.86,1.17,78.38,970.47,90.9471
2021/1/6 3:30,14.81,33.68,1.02,78.8,970.35,91.2486
2021/1/6 3:45,14.68,33.5,0.87,79.21,970.24,87.7313
2021/1/6 4:00,14.41,33.32,0.72,79.62,970.13,87.8318
2021/1/6 4:15,14.69,33.09,0.6,79.83,970.01,88.9037
2021/1/6 4:30,14.63,32.85,0.49,79.99,969.9,88.2002
2021/1/6 4:45,13.88,32.61,0.37,80.16,969.78,87.9323
2021/1/6 5:00,13.59,32.36,0.26,80.32,969.67,87.7983
2021/1/6 5:15,13.36,32.31,0.18,80.36,969.61,87.0948
2021/1/6 5:30,13.5,32.31,0.11,80.36,969.56,89.8416
2021/1/6 5:45,13.41,32.31,0.04,80.37,969.51,90.6791
2021/1/6 6:00,14.01,32.31,-0.03,80.38,969.46,90.6456
2021/1/6 6:15,13.43,32.4,-0.08,80.34,969.59,88.1667
2021/1/6 6:30,13.29,32.5,-0.12,80.3,969.75,89.1047
2021/1/6 6:45,13.23,32.6,-0.16,80.25,969.91,92.7225
2021/1/6 7:00,12.92,32.7,-0.2,80.21,970.07,87.4968
2021/1/6 7:15,12.37,37.61,0.5,81.51,969.29,87.4968
2021/1/6 7:30,12.35,39.12,0.8,82.29,969.04,86.9943
2021/1/6 7:45,12.05,38.5,0.79,82.42,969.15,83.9795
2021/1/6 8:00,12.16,37.88,0.78,82.55,969.26,83.5105
2021/1/6 8:15,12.05,38.54,1.09,80.91,969.23,86.0899
2021/1/6 8:30,11.95,39.47,1.46,78.92,969.17,82.6061
2021/1/6 8:45,11.69,40.43,1.83,76.92,969.1,81.5676
2021/1/6 9:00,11.26,41.4,2.2,74.93,969.04,81.7351
2021/1/6 9:15,11.33,41.22,2.66,73.08,969.07,79.5243
2021/1/6 9:30,11.25,40.8,3.15,71.26,969.11,77.8159
2021/1/6 9:45,10.68,40.36,3.63,69.44,969.15,77.2129
2021/1/6 10:00,11.1,39.9,4.12,67.61,969.19,73.8296
2021/1/6 10:15,10.75,39.76,4.61,66.32,969.19,69.7428
2021/1/6 10:30,10.43,39.7,5.1,65.13,969.19,72.2217
2021/1/6 10:45,10.8,39.63,5.59,63.94,969.18,68.9054
2021/1/6 11:00,10.2,39.56,6.08,62.76,969.17,62.7083
2021/1/6 11:15,9.89,39.56,6.49,61.87,969.03,64.5841
2021/1/6 11:30,9.98,39.58,6.88,61.03,968.87,62.8422
2021/1/6 11:45,9.8,39.6,7.28,60.2,968.71,58.4205
2021/1/6 12:00,9.18,39.63,7.67,59.37,968.55,52.4914
2021/1/6 12:15,8.84,39.76,7.98,58.85,968.12,51.3524
2021/1/6 12:30,8.65,39.91,8.26,58.39,967.64,48.1031
2021/1/6 12:45,9.03,40.08,8.55,57.93,967.17,53.6303
2021/1/6 13:00,8.87,40.25,8.83,57.48,966.69,50.4145
2021/1/6 13:15,8.56,40.1,9.05,57.13,966.41,46.7967
2021/1/6 13:30,8.28,39.88,9.25,56.81,966.18,44.4853
2021/1/6 13:45,8.13,39.67,9.45,56.49,965.95,39.4941
2021/1/6 14:00,7.96,39.46,9.65,56.16,965.71,39.2262
2021/1/6 14:15,7.73,40.02,9.76,56.01,965.61,35.4074
2021/1/6 14:30,8.28,40.7,9.85,55.9,965.53,42.8104
2021/1/6 14:45,8.89,41.35,9.95,55.78,965.45,54.2668
2021/1/6 15:00,9.18,41.96,10.04,55.67,965.37,57.6501
2021/1/6 15:15,9.29,42.45,9.98,55.96,965.34,58.253
2021/1/6 15:30,9.85,42.88,9.89,56.32,965.31,61.4353
2021/1/6 15:45,9.96,43.27,9.8,56.69,965.29,64.9191
2021/1/6 16:00,10.03,43.64,9.71,57.06,965.26,66.6945
2021/1/6 16:15,10.49,43.85,9.43,57.99,965.24,70.7143
2021/1/6 16:30,10.76,44.03,9.1,59.03,965.21,79.9597
2021/1/6 16:45,11.33,44.19,8.77,60.07,965.19,77.8829
2021/1/6 17:00,11.79,44.34,8.44,61.12,965.16,78.6198
2021/1/6 17:15,12.15,44.25,7.9,63.13,965.27,81.2996
2021/1/6 17:30,12.47,44.11,7.32,65.33,965.4,85.0514
2021/1/6 17:45,12.69,43.97,6.73,67.54,965.54,84.8169
2021/1/6 18:00,13.28,43.84,6.15,69.74,965.67,86.8603
2021/1/6 18:15,13.36,43.58,5.73,71.88,965.9,87.4298
2021/1/6 18:30,13.54,43.3,5.34,74.01,966.16,89.6406
2021/1/6 18:45,14.26,43.03,4.96,76.13,966.42,90.4446
2021/1/6 19:00,14.21,42.77,4.57,78.26,966.68,88.9037
2021/1/6 19:15,14.79,42.16,4.35,79.29,966.85,90.1766
2021/1/6 19:30,14.62,41.49,4.16,80.11,967.01,93.0909
2021/1/6 19:45,14.77,40.83,3.97,80.93,967.17,92.7895
2021/1/6 20:00,15.11,40.18,3.78,81.75,967.33,94.5984
2021/1/6 20:15,15.32,39.63,3.63,82.16,967.49,93.3589
2021/1/6 20:30,15.22,39.11,3.49,82.49,967.64,91.3825
2021/1/6 20:45,15.24,38.61,3.35,82.82,967.79,92.5885
2021/1/6 21:00,15.34,38.12,3.2,83.15,967.94,93.6939
2021/1/6 21:15,15.29,37.88,3.08,82.74,968.19,91.818
2021/1/6 21:30,15.19,37.71,2.95,82.19,968.46,91.483
2021/1/6 21:45,14.76,37.54,2.83,81.64,968.73,90.9136
2021/1/6 22:00,15.18,37.38,2.7,81.09,969,91.8515
2021/1/6 22:15,15.44,37.24,2.5,80.6,969.25,90.3776
2021/1/6 22:30,15.6,37.11,2.29,80.12,969.5,92.421
2021/1/6 22:45,15.95,36.99,2.07,79.63,969.75,91.3156
2021/1/6 23:00,15.78,36.88,1.86,79.15,970,94.4979
2021/1/6 23:15,15.96,36.48,1.57,78.69,970.12,95.9718
2021/1/6 23:30,15.48,36.04,1.27,78.23,970.21,91.6505
2021/1/6 23:45,15.69,35.61,0.98,77.77,970.3,94.2634
2021/1/7 0:00,15.5,35.2,0.68,77.32,970.39,92.4545
2021/1/7 0:15,15.42,35.14,0.44,76.86,970.32,89.4397
2021/1/7 0:30,15.62,35.16,0.22,76.4,970.2,93.7944
2021/1/7 0:45,15.8,35.17,-0.01,75.94,970.09,91.818
2021/1/7 1:00,16.04,35.19,-0.23,75.48,969.98,91.3156
2021/1/7 1:15,16.44,35.48,-0.35,74.16,970.04,92.756
2021/1/7 1:30,16.24,35.82,-0.45,72.67,970.13,90.3106
2021/1/7 1:45,16.42,36.15,-0.55,71.18,970.22,92.3875
2021/1/7 2:00,17.08,36.49,-0.65,69.7,970.31,89.4397
2021/1/7 2:15,16.73,36.79,-0.66,67.4,970.41,87.0278
2021/1/7 2:30,16.68,37.1,-0.65,64.94,970.51,89.5737
2021/1/7 2:45,16.96,37.41,-0.63,62.48,970.61,90.6456
2021/1/7 3:00,17.04,37.73,-0.62,60.02,970.7,89.4397
2021/1/7 3:15,16.65,37.8,-0.66,58.2,970.74,89.4397
2021/1/7 3:30,16.66,37.82,-0.7,56.52,970.76,90.2436
2021/1/7 3:45,16.95,37.85,-0.75,54.83,970.78,85.8219
2021/1/7 4:00,18.19,37.87,-0.79,53.15,970.81,89.0377
2021/1/7 4:15,17.69,37.76,-0.87,52.26,970.84,90.0091
2021/1/7 4:30,17.49,37.62,-0.96,51.54,970.87,88.6357
2021/1/7 4:45,17.25,37.48,0.04,50.81,970.91,81.1992
2021/1/7 5:00,17.75,37.33,0.13,50.08,970.94,80.6632
2021/1/7 5:15,17.22,37.21,0.21,49.99,971.05,78.9548
2021/1/7 5:30,16.93,37.1,0.3,50.02,971.18,75.1025
2021/1/7 5:45,16.9,36.99,0.39,50.05,971.3,71.2168
2021/1/7 6:00,17.33,36.87,0.48,50.08,971.43,68.7044
2021/1/7 6:30,17.73,37.1,0.71,51,971.97,65.5556
2021/1/7 7:00,17.76,37.37,0.94,52,972.53,66.594
2021/1/7 7:15,17.31,35.48,0.01,69.77,971.22,61.5693
2021/1/7 7:30,17.1,35.22,-0.67,76.99,970.79,56.4441
2021/1/7 7:45,16.26,35.87,-0.76,76.46,970.99,55.6067
2021/1/7 8:00,17.03,36.52,-0.85,75.92,971.2,52.5584
2021/1/7 8:15,16.85,37.21,-0.78,74.66,971.31,50.1465
2021/1/7 8:30,16.63,37.9,-0.68,73.26,971.4,50.18
2021/1/7 8:45,17.08,38.59,-0.58,71.86,971.49,49.711
2021/1/7 9:00,17.25,39.27,-0.48,70.45,971.58,49.8785
2021/1/7 9:15,16,39.41,-0.32,68.86,971.76,49.0746
2021/1/7 9:30,16.27,39.45,-0.16,67.23,971.95,46.9642
2021/1/7 9:45,15.52,39.49,0,65.59,972.15,47.5672
2021/1/7 10:00,16.24,39.52,0.16,63.96,972.34,46.3947
2021/1/7 10:15,16.5,39.4,0.22,62.78,972.52,47.5672
2021/1/7 10:30,15.91,39.24,0.26,61.68,972.7,46.4952
2021/1/7 10:45,15.47,39.08,0.3,60.59,972.88,49.845
2021/1/7 11:00,16.2,38.91,0.33,59.49,973.06,50.1465
2021/1/7 11:15,15.52,38.62,0.42,58.56,973.08,49.711
2021/1/7 11:30,15.96,38.28,0.52,57.66,973.08,50.0125
2021/1/7 11:45,15.53,37.95,0.62,56.76,973.07,50.9505
2021/1/7 12:00,16.11,37.61,0.71,55.86,973.06,52.2569
2021/1/7 12:15,16.31,37.48,0.81,54.91,972.76,54.8027
2021/1/7 12:30,15.76,37.38,0.91,53.94,972.4,53.3288
2021/1/7 12:45,16.11,37.29,1.01,52.98,972.04,55.3052
2021/1/7 13:00,15.72,37.19,1.11,52.01,971.68,53.7978
2021/1/7 13:15,15.78,37.19,1.28,50.5,971.5,55.3722
2021/1/7 13:30,15.86,37.2,1.47,48.88,971.36,57.3821
2021/1/7 13:45,15.7,37.2,1.65,47.26,971.22,59.0905
2021/1/7 14:00,15.37,37.21,1.84,45.64,971.08,58.789
2021/1/7 14:15,15.76,37.14,1.95,44.2,971.01,60.4974
2021/1/7 14:30,15.61,37.04,2.04,42.81,970.95,56.7791
2021/1/7 14:45,15.58,36.94,2.13,41.41,970.89,54.7022
2021/1/7 15:00,15.81,36.84,2.22,40.01,970.83,53.8648
2021/1/7 15:15,15.56,36.84,2.16,39.48,970.75,56.7791
2021/1/7 15:30,15.35,36.86,2.08,39.11,970.67,54.8027
2021/1/7 15:45,16.17,36.88,2,38.75,970.59,54.5012
2021/1/7 16:00,16.63,36.91,1.92,38.38,970.51,54.7357
2021/1/7 16:15,16.52,36.89,1.67,38.83,970.49,56.4106
2021/1/7 16:30,16.5,36.87,1.39,39.43,970.47,54.7022
2021/1/7 16:45,16.26,36.85,1.11,40.04,970.45,53.5633
2021/1/7 17:15,16.58,36.39,0.42,41.69,970.57,50.582
2021/1/7 17:30,16.17,35.85,-0.01,42.81,970.73,48.9071
2021/1/7 17:45,16.15,35.28,-0.44,43.93,970.89,47.6677
2021/1/7 18:00,16.24,34.67,-0.87,45.05,971.05,47.5337
2021/1/7 18:15,16.37,34.11,0.13,45.18,971.35,46.1602
2021/1/7 18:30,16.56,33.58,0.37,45.12,971.67,48.8066
2021/1/7 18:45,16.55,33.07,0.6,45.05,971.99,47.6342
2021/1/7 19:00,16.97,32.57,0.83,44.98,972.31,48.0026
2021/1/7 19:15,16.92,32.5,0.99,44.42,972.47,48.6726
2021/1/7 19:30,16.65,32.51,-2.14,43.76,972.6,46.6292
2021/1/7 19:45,16.16,32.53,-2.28,43.1,972.73,47.1317
2021/1/7 20:00,16.48,32.55,-2.43,42.44,972.86,46.9307
2021/1/7 20:15,16.6,32.37,-2.61,42.25,972.94,47.3662
2021/1/7 20:30,17.13,32.16,-2.79,42.16,973.02,48.4716
2021/1/7 20:45,16.9,31.95,-2.98,42.07,973.1,48.5051
2021/1/7 21:00,17.04,31.75,-3.17,41.98,973.18,48.1701
2021/1/7 21:15,16.38,31.53,-3.35,41.4,973.38,47.5672
2021/1/7 21:30,16.73,31.31,-3.53,40.72,973.6,45.7248
2021/1/7 21:45,16.35,31.1,-3.7,40.04,973.82,46.3947
2021/1/7 22:00,16.76,30.88,-3.88,39.36,974.04,47.0647
2021/1/7 22:15,16.65,30.78,-4.02,38.36,974.25,45.5238
2021/1/7 22:30,15.65,30.71,-4.16,37.29,974.45,44.7868
2021/1/7 22:45,15.82,30.63,-4.29,36.22,974.65,45.6578
2021/1/7 23:00,15.78,30.56,-4.43,35.16,974.85,48.9741
2021/1/7 23:15,16.06,30.71,-4.52,34.34,974.95,51.6874
2021/1/7 23:30,15.9,30.9,-4.61,33.58,975.03,50.2805
2021/1/7 23:45,16.39,31.1,-4.7,32.82,975.11,51.9889
2021/1/8 0:00,15.99,31.3,-4.79,32.06,975.2,51.6539
2021/1/8 0:15,15.92,31.38,-4.86,31.55,975.1,52.2569
2021/1/8 0:30,15.64,31.43,-4.93,31.1,974.97,55.1042
2021/1/8 0:45,15.37,31.48,-5,30.65,974.84,54.0658
2021/1/8 1:00,16.15,31.53,-5.07,30.2,974.71,55.6402
2021/1/8 1:15,15.7,31.28,-5.13,29.65,974.73,55.5062
2021/1/8 1:30,15.73,30.96,-5.19,29.08,974.78,57.6166
2021/1/8 1:45,15.79,30.63,-5.24,28.52,974.83,57.6836
2021/1/8 2:00,15.59,30.3,-5.3,27.95,974.88,54.3673
2021/1/8 2:15,15.21,30.06,-5.37,27.31,974.89,58.521
2021/1/8 2:30,14.51,29.79,-5.46,26.54,974.89,54.9702
2021/1/8 2:45,14.38,29.5,-5.56,25.71,974.89,55.6067
2021/1/8 3:00,15.05,29.23,-5.65,24.94,974.89,56.6116
2021/1/8 3:15,13.96,28.95,-5.74,24.05,974.84,56.7791
2021/1/8 3:30,14.23,28.74,-5.8,23.32,974.79,53.0608
2021/1/8 3:45,14.26,28.53,-5.87,22.6,974.73,58.5545
2021/1/8 4:00,13.76,28.3,-5.94,21.87,974.68,55.7742
2021/1/8 4:15,13.9,28.19,-5.98,21.34,974.63,55.1712
2021/1/8 4:30,13.26,28.11,-6.01,20.85,974.58,55.7742
2021/1/8 4:45,13.11,28.02,-6.04,20.36,974.53,57.3486
2021/1/8 5:00,12.49,27.93,-6.07,19.87,974.48,58.0855
2021/1/8 5:15,12.28,27.73,-6.1,19.41,974.56,55.0372
2021/1/8 5:30,11.99,27.52,-6.14,18.96,974.66,54.9702
2021/1/8 5:45,11.94,27.3,-6.18,18.51,974.77,55.9417
2021/1/8 6:00,11.72,27.09,-6.21,18.06,974.87,53.3958
2021/1/8 6:30,11.35,26.39,-6.28,17.64,975.26,52.7928
2021/1/8 6:45,11.37,26.03,-6.31,17.45,975.46,53.7978
2021/1/8 7:00,11.33,25.68,-6.34,17.26,975.67,52.1899
2021/1/8 7:15,11.74,32.18,-5.48,22.5,974.61,50.8835
2021/1/8 7:30,11.75,34.95,-5.08,24.35,974.22,52.8933
2021/1/8 7:45,11.44,34.91,-5.05,23.86,974.32,51.8549
2021/1/8 8:00,11.14,34.87,-5.02,23.37,974.42,49.0746
2021/1/8 8:15,11.38,35.09,-4.76,22.76,974.52,50.046
2021/1/8 8:30,11.58,35.38,-4.46,22.12,974.61,51.9554
2021/1/8 8:45,11.42,35.67,-4.15,21.48,974.7,46.8302
2021/1/8 9:00,11.62,35.96,-3.84,20.85,974.79,51.6204
2021/1/8 9:15,11.8,35.84,-3.44,20.13,974.93,51.6204
2021/1/8 9:30,12.15,35.65,-3.02,19.4,975.08,54.7022
2021/1/8 9:45,12.17,35.45,-2.59,18.67,975.23,54.3673
2021/1/8 10:00,12.33,35.26,-2.17,17.94,975.38,55.5062
2021/1/8 10:15,12.98,35.24,0.81,17.33,975.46,58.789
2021/1/8 10:30,12.55,35.25,0.46,16.76,975.54,58.052
2021/1/8 10:45,13.27,35.26,0.1,16.17,975.61,58.253
2021/1/8 11:00,13.4,35.26,-0.75,15.59,975.69,56.5446
2021/1/8 11:15,14.06,34.88,-0.46,15.31,975.72,57.4491
2021/1/8 11:30,14.35,34.42,-0.19,15.09,975.74,57.3486
2021/1/8 11:45,14.68,33.96,0.08,14.87,975.76,59.7604
2021/1/8 12:00,14.71,33.5,0.35,14.66,975.79,58.4875
2021/1/8 12:15,13.97,33.48,0.59,14.66,975.54,56.8461
2021/1/8 12:30,13.42,33.55,0.81,14.7,975.24,48.9406
2021/1/8 12:45,13.15,33.62,1.03,14.75,974.93,54.6687
2021/1/8 13:00,13.11,33.7,1.25,14.79,974.63,52.9603
2021/1/8 13:15,12.55,33.68,1.42,15.11,974.44,54.9032
2021/1/8 13:30,11.74,33.64,1.57,15.48,974.27,50.984
2021/1/8 13:45,11.82,33.6,1.73,15.86,974.1,50.0795
2021/1/8 14:00,11.49,33.56,1.88,16.23,973.93,51.3524
2021/1/8 14:15,11.68,33.56,1.96,16.64,973.8,50.381
2021/1/8 14:30,11.94,33.56,2.01,17.06,973.68,51.7879
2021/1/8 14:45,11.71,33.57,2.07,17.47,973.57,51.5534
2021/1/8 15:00,11.58,33.57,2.12,17.89,973.45,52.9268
2021/1/8 15:15,11.58,33.49,2.07,18.38,973.32,53.4963
2021/1/8 15:30,11,33.39,2,18.89,973.18,54.2333
2021/1/8 15:45,10.78,33.29,1.92,19.4,973.04,51.8884
2021/1/8 16:00,10.94,33.19,1.85,19.91,972.9,53.6973
2021/1/8 16:15,10.59,33,1.66,20.6,972.79,49.6105
2021/1/8 16:30,10.86,32.78,1.45,21.34,972.68,54.4342
2021/1/8 16:45,11.13,32.56,1.24,22.08,972.58,58.923
2021/1/8 17:00,11.16,32.32,1.03,22.82,972.47,59.6599
2021/1/8 17:15,10.97,32.64,0.51,24.46,972.47,57.6836
2021/1/8 17:30,11.42,33.1,-0.07,26.28,972.5,57.3486
2021/1/8 17:45,10.69,33.58,-0.66,28.1,972.52,62.0383
2021/1/8 18:00,10.22,34.09,0.24,29.93,972.55,58.2865
2021/1/8 18:15,10.19,33.86,0.6,31.45,972.64,56.2431
2021/1/8 18:30,10.45,33.48,0.91,32.9,972.74,58.4205
2021/1/8 18:45,10.16,33.11,-2.23,34.36,972.84,59.057
2021/1/8 19:00,10.32,32.75,-2.54,35.82,972.94,63.2777
2021/1/8 19:15,10.61,31.84,-2.67,36.4,972.97,66.6275
2021/1/8 19:30,10.16,30.8,-2.77,36.81,972.97,60.8659
2021/1/8 19:45,10.69,29.74,-2.87,37.22,972.98,66.1586
2021/1/8 20:00,9.45,28.66,-2.97,37.63,972.99,57.3151
2021/1/8 20:15,10.03,28.11,-3.04,37.72,972.94,55.0372
2021/1/8 20:30,9.96,27.66,-3.1,37.74,972.88,62.9092
2021/1/8 20:45,9.97,27.2,-3.16,37.76,972.81,55.5732
2021/1/8 21:00,10.45,26.74,-3.22,37.78,972.75,61.3013
2021/1/8 21:15,10.62,26.83,-3.24,37.52,972.8,61.8708
2021/1/8 21:30,10.05,27.03,-3.24,37.22,972.86,64.7851
2021/1/8 21:45,10.32,27.23,-3.25,36.91,972.93,69.0729
2021/1/8 22:00,10.57,27.44,-3.26,36.6,973,63.5457
2021/1/8 22:15,8.63,28.27,-3.25,36.14,973.07,41.571
2021/1/8 22:30,8.65,29.23,-3.23,35.65,973.14,48.6056
2021/1/8 22:45,9.47,30.2,-3.22,35.15,973.21,59.258
2021/1/8 23:00,9.12,31.16,-3.2,34.66,973.28,53.8313
2021/1/8 23:15,9.02,31.82,-3.21,34.2,973.26,50.1465
2021/1/8 23:30,9.2,32.42,-3.23,33.74,973.23,54.4008
2021/1/8 23:45,9.44,33.03,-3.25,33.28,973.2,56.5111
2021/1/9 0:00,9.99,33.64,-3.27,32.83,973.17,65.9241
2021/1/9 0:15,11.3,33.99,-3.29,32.37,973.04,73.4611
2021/1/9 0:30,11.26,34.29,-3.32,31.92,972.89,72.2217
2021/1/9 0:45,10.95,34.59,-3.35,31.47,972.75,67.063
2021/1/9 1:00,12.03,34.88,-3.38,31.02,972.6,75.471
2021/1/9 1:15,10.87,34.93,-3.38,30.53,972.6,65.7566
2021/1/9 1:30,10.69,34.93,-3.38,30.02,972.63,66.259
2021/1/9 1:45,11.58,34.93,-3.37,29.52,972.66,71.8197
2021/1/9 2:00,11.43,34.92,-3.37,29.01,972.69,72.8916
2021/1/9 2:15,11.27,35.17,-3.38,28.63,972.69,69.6423
2021/1/9 2:30,11.25,35.45,-3.39,28.27,972.69,68.5704
2021/1/9 2:45,11.62,35.74,-3.4,27.9,972.7,70.0108
2021/1/9 3:00,11.4,36.01,-3.41,27.54,972.7,69.3074
2021/1/9 3:15,11.3,36.51,-3.42,27.26,972.65,70.0108
2021/1/9 3:30,11.36,37.04,-3.44,27,972.59,68.1349
2021/1/9 3:45,10.94,37.56,-3.45,26.74,972.54,66.259
2021/1/9 4:00,10.93,38.07,-3.47,26.48,972.48,63.5792
2021/1/9 4:15,11.35,38.52,-3.5,26.29,972.38,69.3074
2021/1/9 4:30,11.49,38.97,-3.53,26.11,972.26,68.3359
2021/1/9 4:45,11.01,39.4,-3.56,25.94,972.15,67.3645
2021/1/9 5:00,10.63,39.83,-3.59,25.76,972.04,62.3063
2021/1/9 5:15,10.54,39.86,-3.61,25.6,971.99,61.0669
2021/1/9 5:30,9.28,39.82,-3.63,25.45,971.95,51.0844
2021/1/9 5:45,8.9,39.78,-3.65,25.3,971.91,50.2135
2021/1/9 6:00,8.75,39.74,-3.68,25.15,971.87,45.2223
2021/1/9 6:15,9.18,39.56,-3.7,25.01,971.91,50.582
2021/1/9 6:30,8.82,39.35,-3.72,24.89,971.97,50.649
2021/1/9 7:00,10.27,38.92,-3.76,24.63,972.08,62.2728
2021/1/9 7:15,10.6,40.97,-3.05,30.58,971.81,61.6698
2021/1/9 7:30,10.1,41.96,-2.7,32.64,971.76,64.6176
2021/1/9 7:45,9.89,42.11,-2.63,32.01,971.84,54.6687
2021/1/9 8:00,9.43,42.25,-2.55,31.38,971.92,59.0905
2021/1/9 8:15,9.98,42.17,-2.16,30.23,971.87,59.191
2021/1/9 8:30,9.61,42.03,0.71,28.98,971.81,61.3013
2021/1/9 8:45,9.83,41.88,0.25,27.72,971.74,58.722
2021/1/9 9:00,9.93,41.73,-0.8,26.47,971.67,56.7456
2021/1/9 9:15,9.74,41.84,-0.25,25.32,971.67,56.5111
2021/1/9 9:30,9.52,41.99,0.32,24.18,971.68,57.5161
2021/1/9 9:45,9.92,42.15,0.88,23.05,971.69,63.9142
2021/1/9 10:00,9.57,42.31,1.45,21.92,971.7,57.3151
2021/1/9 10:15,10.2,42.45,1.96,21.24,971.74,62.7753
2021/1/9 10:30,10.11,42.59,2.46,20.65,971.78,64.4837
2021/1/9 10:45,10.83,42.72,2.96,20.07,971.82,66.8285
2021/1/9 11:00,10.86,42.86,3.46,19.48,971.86,66.996
2021/1/9 11:15,10.94,43.22,3.85,19.1,971.86,67.063
2021/1/9 11:30,10.34,43.63,4.21,18.76,971.84,59.9279
2021/1/9 11:45,10.22,44.06,4.58,18.42,971.83,64.8856
2021/1/9 12:00,10.51,44.49,4.95,18.08,971.81,68.2689
2021/1/9 12:15,10.93,44.69,5.21,17.96,971.49,65.5556
2021/1/9 12:30,10.4,44.86,5.44,17.9,971.1,60.6649
2021/1/9 12:45,9.96,45.02,5.68,17.83,970.72,57.0806
2021/1/9 13:00,9.08,45.2,5.91,17.76,970.33,54.5682
2021/1/9 13:15,9.33,45.13,6.08,17.79,970.08,54.9367
2021/1/9 13:30,9.28,45,6.24,17.85,969.85,58.387
2021/1/9 13:45,9.62,44.88,6.4,17.9,969.63,58.32
2021/1/9 14:00,9.32,44.75,6.55,17.95,969.4,52.1899
2021/1/9 14:15,9.26,44.69,6.64,18.09,969.2,55.1042
2021/1/9 14:30,8.92,44.64,6.71,18.24,969.02,50.515
2021/1/9 14:45,9.62,44.59,6.78,18.39,968.83,58.5545
2021/1/9 15:00,9.1,44.54,6.85,18.54,968.64,51.1849
2021/1/9 15:15,9.57,44.65,6.8,18.81,968.47,56.0087
2021/1/9 15:30,9.42,44.8,6.73,19.09,968.29,53.3288
2021/1/9 15:45,10.14,44.94,6.66,19.37,968.12,59.325
2021/1/9 16:00,10.28,45.09,6.59,19.65,967.95,61.1004
2021/1/9 16:15,9.75,44.58,6.37,20.11,967.8,57.1476
2021/1/9 16:30,9.18,43.95,6.11,20.59,967.66,49.1081
2021/1/9 16:45,9.64,43.33,5.85,21.08,967.52,58.387
2021/1/9 17:00,9.44,42.72,5.59,21.57,967.38,59.6934
2021/1/9 17:15,10.03,42.67,4.95,22.72,967.4,63.2107
2021/1/9 17:30,10.92,42.73,4.23,24,967.46,62.3733
2021/1/9 17:45,10.57,42.78,3.51,25.28,967.51,63.3782
2021/1/9 18:00,10.17,42.83,2.79,26.57,967.56,67.7665
2021/1/9 18:15,11.3,43.55,2.5,26.8,967.72,70.5468
2021/1/9 18:30,10.81,44.35,2.29,26.83,967.91,72.0207
2021/1/9 18:45,10.9,45.1,2.09,26.86,968.09,66.996
2021/1/9 19:00,10.8,45.8,1.88,26.89,968.28,74.935
2021/1/9 19:15,11.69,45.98,1.72,27.01,968.4,78.2178
2021/1/9 19:30,11.69,46.05,1.56,27.15,968.5,78.1173
2021/1/9 19:45,11.61,46.12,1.4,27.29,968.61,77.7824
2021/1/9 20:00,12.16,46.2,1.25,27.44,968.71,77.8159
2021/1/9 20:15,11.49,46.17,1.11,27.79,968.79,78.8878
2021/1/9 20:30,11.47,46.12,0.99,28.19,968.85,78.4523
