date,fact_v,fact_d,fact_t,fact_w,fact_p,OT
2021/11/16 12:30,3.7,55.4,20.8,67.5,1008.4,8.6786
2021/11/16 12:45,3.5,53.6,20.5,65.5,992.4,8.6196
2021/11/16 13:00,3.5,51.8,20.7,64.7,995.3,7.891
2021/11/16 13:15,3.5,51.6,20.7,64.5,991.7,8.4568
2021/11/16 13:30,3.7,50.3,21.1,65.4,1006.1,9.731
2021/11/16 13:45,3.6,49.1,21.2,64.2,1003.0,10.0003
2021/11/16 14:00,3.6,46.0,21.2,63.9,999.1,6.7936
2021/11/16 14:15,3.3,43.8,21.1,63.8,996.3,7.3075
2021/11/16 14:30,3.8,40.9,21.1,63.8,996.5,7.6014
2021/11/16 14:45,3.6,40.2,21.4,63.3,1003.6,7.0946
2021/11/16 15:00,3.7,37.8,21.2,62.7,994.4,9.3518
2021/11/16 15:15,4.0,36.6,21.1,62.4,989.4,12.5171
2021/11/16 15:30,4.1,37.2,21.3,63.4,1005.0,17.5956
2021/11/16 15:45,4.3,36.1,21.3,63.3,1003.1,18.5469
2021/11/16 16:00,4.2,36.1,21.1,63.1,1000.7,16.9259
2021/11/16 16:15,4.5,36.1,21.0,63.1,1001.0,15.6825
2021/11/16 16:30,4.6,35.8,20.8,63.7,993.6,19.1699
2021/11/16 16:45,4.8,34.8,20.6,64.7,994.1,24.5898
2021/11/16 17:00,4.9,35.9,20.5,65.7,994.9,23.4256
2021/11/16 17:15,5.4,35.0,20.5,65.9,998.0,21.435
2021/11/16 17:30,5.3,36.2,20.5,66.3,1003.5,23.7591
2021/11/16 17:45,5.4,36.2,20.4,66.4,1006.8,25.3
2021/11/16 18:00,5.4,36.3,20.4,66.6,1008.5,30.5351
2021/11/16 18:15,5.9,34.8,20.0,66.5,993.1,29.7616
2021/11/16 18:30,6.0,33.1,20.1,68.2,1002.8,27.199
2021/11/16 18:45,6.3,29.9,19.8,68.7,996.3,28.3404
2021/11/16 19:00,6.1,28.0,19.8,70.0,1000.5,34.7565
2021/11/16 19:15,7.2,22.9,18.9,75.8,997.1,37.8365
2021/11/16 19:30,7.4,24.0,18.9,77.0,1000.3,40.0233
2021/11/16 19:45,7.2,24.0,18.9,77.1,1000.8,41.4269
2021/11/16 20:00,7.5,24.8,18.6,77.3,991.3,44.0185
2021/11/16 20:15,7.9,25.2,18.9,78.5,1006.9,46.1349
2021/11/16 20:30,7.5,25.1,18.7,79.2,1002.6,51.4369
2021/11/16 20:45,7.5,26.0,18.6,80.0,1000.6,47.498
2021/11/16 21:00,7.6,27.0,18.5,81.1,1002.5,47.0202
2021/11/16 21:15,7.6,27.1,18.5,81.3,1005.3,44.675
2021/11/16 21:30,7.4,25.9,18.2,81.7,997.8,44.5482
2021/11/16 21:45,7.1,25.0,18.2,81.9,1000.2,45.3279
2021/11/16 22:00,7.6,24.0,18.1,82.9,999.9,54.2705
2021/11/16 22:15,7.4,23.9,18.0,82.7,997.0,51.7792
2021/11/16 22:30,7.0,22.8,17.9,82.2,991.8,48.3534
2021/11/16 22:45,7.6,22.1,18.2,84.5,1006.4,51.6067
2021/11/16 23:00,7.1,20.9,18.1,83.8,998.3,55.5148
2021/11/16 23:15,7.3,20.9,18.0,83.5,994.9,48.6798
2021/11/16 23:30,7.5,20.0,18.0,83.9,999.9,45.0138
2021/11/16 23:45,7.0,19.0,18.0,84.8,999.2,39.8666
2021/11/17 0:00,7.0,18.8,17.7,84.2,991.3,36.9169
2021/11/17 0:15,7.3,18.9,17.8,84.5,994.7,31.5955
2021/11/17 0:30,7.0,19.0,17.8,86.0,1000.8,29.3911
2021/11/17 0:45,6.9,19.9,17.7,85.5,995.7,24.8978
2021/11/17 1:00,6.9,19.9,17.6,86.5,994.9,22.7999
2021/11/17 1:15,6.9,20.0,17.7,87.0,1000.4,22.4206
2021/11/17 1:30,6.9,20.9,17.6,86.5,995.4,22.3414
2021/11/17 1:45,7.1,21.1,17.7,87.4,1006.0,17.4777
2021/11/17 2:00,6.9,20.9,17.5,86.5,995.4,20.269
2021/11/17 2:15,6.9,21.0,17.6,87.2,1003.1,28.791
2021/11/17 2:30,6.9,21.1,17.6,87.2,1003.6,37.4123
2021/11/17 2:45,6.5,20.9,17.5,86.7,996.1,42.79
2021/11/17 3:00,7.0,20.8,17.4,86.2,991.0,55.2244
2021/11/17 3:15,7.1,21.0,17.6,86.8,998.2,51.6138
2021/11/17 3:30,7.1,20.1,17.7,87.4,1004.1,46.6198
2021/11/17 3:45,7.0,20.0,17.5,86.0,1000.2,40.407
2021/11/17 4:00,6.6,19.1,17.6,86.3,1002.9,50.6871
2021/11/17 4:15,7.0,19.0,17.5,85.8,997.9,52.1127
2021/11/17 4:30,8.0,17.0,17.4,87.2,1002.4,63.7974
2021/11/17 4:45,8.1,15.9,17.3,85.3,992.3,71.6725
2021/11/17 5:00,7.8,15.9,17.3,85.3,991.7,74.3662
2021/11/17 5:15,8.1,16.0,17.4,86.0,1000.3,73.4835
2021/11/17 5:30,8.3,17.0,17.4,84.9,998.6,72.6167
2021/11/17 5:45,7.8,17.1,17.5,85.7,1007.9,75.2576
2021/11/17 6:00,7.8,18.0,17.4,84.1,1000.8,75.4054
2021/11/17 6:15,8.5,17.9,17.3,83.4,992.8,76.311
2021/11/17 6:30,8.2,17.9,17.3,83.3,991.9,74.3917
2021/11/17 6:45,9.1,18.0,17.3,82.8,998.3,72.9819
2021/11/17 7:00,8.7,18.0,17.3,83.1,1001.8,74.8018
2021/11/17 7:15,9.0,17.9,17.2,82.5,994.8,72.2647
2021/11/17 7:30,9.6,18.0,17.3,83.1,1002.4,72.5437
2021/11/17 7:45,9.0,18.1,17.3,83.3,1005.2,78.4265
2021/11/17 8:00,9.4,17.0,17.2,82.8,999.8,76.0399
2021/11/17 8:15,9.1,17.0,17.2,83.2,1004.0,74.7006
2021/11/17 8:30,10.0,17.9,17.1,82.6,997.2,70.3129
2021/11/17 8:45,10.0,17.9,17.0,83.6,997.8,68.4895
2021/11/17 9:00,9.6,17.9,17.0,83.5,997.3,69.8931
2021/11/17 9:15,10.0,17.9,17.0,83.4,996.2,68.0583
2021/11/17 9:30,9.4,17.9,17.0,83.7,999.6,65.8786
2021/11/17 9:45,10.1,16.9,17.0,83.5,996.8,69.7796
2021/11/17 10:00,9.3,17.1,17.2,84.6,1009.7,69.0193
2021/11/17 10:15,9.9,17.1,17.2,84.4,1007.8,64.8569
2021/11/17 10:30,9.8,16.9,17.0,83.4,995.7,59.6578
2021/11/17 10:45,9.2,17.0,17.2,83.8,1001.1,60.911
2021/11/17 11:00,10.0,16.9,17.1,83.4,996.2,67.5532
2021/11/17 11:15,9.6,16.9,17.1,83.4,996.4,70.6737
2021/11/17 11:30,10.0,15.9,17.1,83.7,999.0,68.0337
2021/11/17 11:45,9.7,16.1,17.3,83.5,1008.9,72.2973
2021/11/17 12:00,9.2,15.0,17.2,83.1,1004.7,74.6161
2021/11/17 12:15,9.5,14.9,17.0,82.3,994.2,78.364
2021/11/17 12:30,9.8,16.0,17.3,82.0,1002.6,78.181
2021/11/17 12:45,9.3,15.1,17.5,81.8,1011.7,69.9151
2021/11/17 13:00,8.9,15.1,17.5,80.7,1010.2,60.3847
2021/11/17 13:15,8.7,16.0,17.4,80.0,1001.7,51.9138
2021/11/17 13:30,8.4,15.0,17.5,79.0,1002.1,56.2162
2021/11/17 13:45,8.9,14.9,17.5,78.4,994.7,69.3827
2021/11/17 14:00,8.5,15.0,17.7,77.8,999.9,77.8606
2021/11/17 14:15,8.4,15.1,17.8,78.6,1009.4,72.4557
2021/11/17 14:30,8.1,14.0,17.7,77.0,1002.1,75.4978
2021/11/17 14:45,8.0,14.9,17.6,76.3,992.0,70.415
2021/11/17 15:00,7.9,14.0,17.9,76.2,1004.2,67.093
2021/11/17 15:15,7.5,14.1,18.0,76.7,1009.8,62.1826
2021/11/17 15:30,8.0,14.0,17.9,75.0,1000.7,64.2567
2021/11/17 15:45,7.7,14.0,18.0,75.1,1001.9,65.0716
2021/11/17 16:00,7.7,14.1,18.2,74.3,1005.6,58.4003
2021/11/17 16:15,7.9,13.9,17.9,73.7,996.7,59.9729
2021/11/17 16:30,8.0,15.1,18.1,74.7,1010.8,60.9294
2021/11/17 16:45,8.0,14.1,18.0,75.7,1009.9,70.422
2021/11/17 17:00,8.5,15.0,17.8,75.2,1004.1,72.4099
2021/11/17 17:15,7.8,15.0,17.5,75.0,1000.6,72.6326
2021/11/17 17:30,8.8,15.0,17.4,75.1,1002.8,69.6414
2021/11/17 18:00,8.9,15.9,17.1,75.6,996.1,70.0955
2021/11/17 18:15,9.0,15.9,16.9,75.7,996.6,66.6996
2021/11/17 18:30,9.2,15.9,16.8,75.5,994.5,62.9631
2021/11/17 18:45,8.6,15.0,16.7,76.8,999.4,60.5026
2021/11/17 19:00,8.8,15.0,16.6,77.2,1004.3,59.7934
2021/11/17 19:15,9.2,17.1,16.2,74.3,1006.5,59.4616
2021/11/17 19:30,8.8,16.8,16.0,73.3,992.8,64.7363
2021/11/17 19:45,8.8,17.1,16.2,73.3,1006.2,73.0638
2021/11/17 20:00,9.3,16.9,16.0,72.5,994.7,74.4084
2021/11/17 20:15,9.1,16.8,16.0,72.4,993.1,75.7926
2021/11/17 20:30,9.3,16.1,16.2,73.5,1008.7,74.2271
2021/11/17 20:45,8.7,16.0,16.0,72.8,998.9,77.3555
2021/11/17 21:00,9.2,15.1,16.1,73.6,1010.4,81.6499
2021/11/17 21:15,8.9,15.1,16.1,73.5,1008.2,83.6387
2021/11/17 21:30,9.0,14.0,16.0,73.0,1001.7,79.1674
2021/11/17 21:45,9.7,13.0,16.1,71.9,1000.5,75.1731
2021/11/17 22:00,9.3,12.0,16.1,71.9,1001.1,74.8598
2021/11/17 22:15,9.1,10.9,16.0,71.5,995.1,80.212
2021/11/17 22:30,9.3,11.9,16.0,71.4,994.3,81.8233
2021/11/17 22:45,10.1,12.9,15.9,70.6,996.8,80.6018
2021/11/17 23:00,9.9,13.1,16.1,71.5,1009.7,79.6303
2021/11/17 23:15,9.6,13.1,16.1,71.4,1008.5,80.9398
2021/11/17 23:30,9.9,11.9,15.8,70.3,993.5,81.4933
2021/11/17 23:45,9.7,11.9,15.9,69.4,993.4,79.8855
2021/11/18 0:00,10.3,11.1,16.1,70.4,1008.0,81.5628
2021/11/18 0:15,9.9,10.9,15.9,69.7,997.4,80.7717
2021/11/18 0:30,10.3,12.0,16.0,70.2,1005.0,85.6882
2021/11/18 0:45,9.6,10.9,15.8,70.4,993.2,78.4986
2021/11/18 1:00,9.4,10.9,15.8,70.6,996.8,75.8868
2021/11/18 1:15,9.7,10.9,15.8,70.4,993.7,74.2914
2021/11/18 1:30,9.5,11.0,15.8,70.8,999.1,74.734
2021/11/18 1:45,9.7,10.9,15.7,70.4,993.1,73.106
2021/11/18 2:00,9.1,10.0,15.7,70.9,1000.8,74.5034
2021/11/18 2:15,9.3,11.0,15.7,71.1,1003.4,82.2158
2021/11/18 2:30,8.9,10.9,15.6,70.5,994.5,71.3134
2021/11/18 2:45,9.4,11.0,15.7,69.9,999.3,69.3053
2021/11/18 3:00,9.5,12.0,15.7,70.1,1002.9,63.2403
2021/11/18 3:15,9.2,11.9,15.6,69.5,993.6,53.6448
2021/11/18 3:30,8.6,12.0,15.6,70.8,998.2,44.8844
2021/11/18 3:45,9.1,10.9,15.4,70.6,995.4,37.1914
2021/11/18 4:00,8.3,11.0,15.4,72.0,1000.7,36.6485
2021/11/18 4:15,8.7,10.9,15.1,71.5,994.4,35.5133
2021/11/18 4:30,8.5,12.0,15.1,71.9,998.9,26.8426
2021/11/18 4:45,8.1,13.0,14.9,73.0,1000.6,24.0671
2021/11/18 5:00,8.0,14.0,14.8,72.9,999.2,19.5598
2021/11/18 5:15,8.3,13.9,14.6,72.6,995.6,29.5574
2021/11/18 5:30,7.9,13.0,14.6,73.8,998.9,27.2149
2021/11/18 5:45,7.8,14.1,14.6,74.4,1005.8,24.2977
2021/11/18 6:00,8.1,12.9,14.3,74.4,993.2,29.8901
2021/11/18 6:15,7.8,12.9,14.2,74.4,992.7,53.9898
2021/11/18 6:30,7.7,13.1,14.3,75.4,1005.9,57.4552
2021/11/18 6:45,7.5,12.0,14.2,76.3,1005.2,40.3973
2021/11/18 7:00,7.3,12.0,14.0,75.8,998.8,31.1942
2021/11/18 7:15,6.7,12.0,14.0,78.7,997.0,28.0298
2021/11/18 7:30,7.1,12.0,14.2,79.0,1001.2,21.8275
2021/11/18 7:45,6.9,12.9,14.2,78.7,996.6,50.6766
2021/11/18 8:00,6.9,12.9,14.3,78.6,996.4,61.0597
2021/11/18 8:15,6.7,14.0,14.6,77.8,998.6,64.6809
2021/11/18 8:30,6.4,14.0,14.9,76.8,997.9,61.7918
2021/11/18 8:45,6.8,15.1,15.3,76.4,1006.7,56.6236
2021/11/18 9:00,6.6,15.1,15.7,75.7,1011.9,46.1252
2021/11/18 9:15,6.3,15.8,15.6,73.3,992.0,34.0639
2021/11/18 9:30,6.2,16.1,16.2,73.4,1007.9,22.3978
2021/11/18 9:45,6.3,15.1,16.7,72.7,1010.6,27.3231
2021/11/18 10:00,6.2,16.1,16.9,71.2,1004.5,30.9496
2021/11/18 10:15,5.7,16.1,17.4,70.7,1010.4,30.3723
2021/11/18 10:30,5.6,15.1,17.7,69.7,1010.5,29.091
2021/11/18 10:45,5.4,15.1,18.0,68.3,1006.0,22.8932
2021/11/18 11:00,5.3,14.0,18.2,67.1,1002.1,27.3618
2021/11/18 11:15,4.9,12.9,18.4,65.5,993.1,24.5687
2021/11/18 11:30,5.0,13.0,18.8,65.1,1002.0,19.6698
2021/11/18 11:45,4.8,12.0,19.0,64.8,996.8,19.7208
2021/11/18 12:00,4.6,10.9,19.3,63.7,994.6,25.9556
2021/11/18 12:15,4.1,9.9,19.4,63.5,992.2,17.9406
2021/11/18 12:30,4.0,8.9,19.7,62.6,993.3,11.777
2021/11/18 12:45,3.7,7.9,19.9,62.5,991.3,7.5038
2021/11/18 13:00,3.6,7.1,20.5,62.6,1008.6,5.0802
2021/11/18 13:15,3.6,5.0,20.4,61.8,995.1,5.9558
2021/11/18 13:30,3.4,3.0,20.5,61.7,993.5,3.2894
2021/11/18 13:45,3.3,2.0,20.7,60.8,995.1,4.6015
2021/11/18 14:00,3.1,0.0,21.0,61.3,1002.2,3.9274
2021/11/18 14:15,3.1,0.0,21.1,61.4,1004.7,3.2542
2021/11/18 14:30,2.9,2.0,21.2,61.2,1000.6,2.1604
2021/11/18 14:45,2.8,2.0,21.4,60.6,1006.9,1.3174
2021/11/18 15:00,2.6,4.0,21.2,59.8,994.2,1.3209
2021/11/18 15:15,2.6,7.0,21.2,59.8,992.9,0.2798
2021/11/18 15:30,2.6,11.0,21.3,60.2,1000.6,0.3256
2021/11/18 15:45,2.8,13.1,21.3,61.3,1001.3,0.7374
2021/11/18 16:00,2.8,18.1,21.2,61.3,1002.6,0.4893
2021/11/18 16:15,3.0,20.8,20.8,61.4,987.1,0.0722
2021/11/18 16:30,3.0,22.1,20.9,63.3,1002.3,0.0176
2021/11/18 16:45,3.1,23.2,20.8,64.6,1006.0,0.3898
2021/11/18 17:00,3.5,23.9,20.3,64.7,991.3,0.638
2021/11/18 17:15,3.5,26.8,19.9,65.6,989.4,0.5201
2021/11/18 17:30,3.7,27.9,19.4,68.8,992.8,0.0361
2021/11/18 17:45,3.5,29.9,18.8,70.8,992.9,1.7222
2021/11/18 18:00,3.9,30.1,18.5,74.3,999.5,4.8717
2021/11/18 18:15,3.9,33.0,18.0,75.0,996.4,5.4657
2021/11/18 18:30,4.0,33.2,17.9,76.5,1002.5,6.6959
2021/11/18 18:45,4.1,36.2,17.7,76.4,1001.4,4.7062
2021/11/18 19:00,4.3,36.3,17.5,77.6,1003.9,0.9918
2021/11/18 19:15,5.9,49.1,17.0,74.2,999.4,0.6442
2021/11/18 19:30,6.0,47.0,16.8,75.1,997.7,0.3344
2021/11/18 19:45,5.8,45.7,16.6,74.6,991.2,0.7577
2021/11/18 20:00,5.7,44.7,16.4,75.4,989.3,0.77
2021/11/18 20:15,5.7,42.9,16.2,75.7,993.6,0.4708
2021/11/18 20:30,5.3,43.4,16.3,77.7,1006.0,2.5353
2021/11/18 20:45,5.2,43.1,16.1,77.2,1000.0,10.479
2021/11/18 21:00,5.4,42.9,16.0,77.8,994.6,17.6836
2021/11/18 21:15,5.1,43.3,16.0,78.6,1004.8,13.9999
2021/11/18 21:30,5.1,43.9,15.7,77.7,993.7,13.3153
2021/11/18 21:45,4.6,43.9,15.7,78.8,994.9,14.3026
2021/11/18 22:00,4.9,44.9,15.6,78.8,995.9,12.8559
2021/11/18 22:15,4.6,45.7,15.5,78.6,992.5,10.9868
2021/11/18 22:30,4.5,46.7,15.4,79.4,990.7,9.4635
2021/11/18 22:45,3.9,49.2,15.5,80.3,1001.5,8.4779
2021/11/18 23:00,3.7,50.6,15.2,80.4,990.3,7.6982
2021/11/18 23:15,3.4,50.9,15.2,80.8,996.1,6.1794
2021/11/18 23:30,3.3,49.6,15.0,80.3,989.9,8.3248
2021/11/18 23:45,3.0,51.0,15.0,82.0,998.6,11.3203
2021/11/19 0:00,2.7,49.7,14.8,81.5,991.8,19.1567
2021/11/19 0:15,2.5,52.4,15.0,82.7,1006.2,24.435
2021/11/19 0:30,2.4,56.8,14.7,82.7,994.3,20.7038
2021/11/19 0:45,2.4,58.6,14.6,82.4,990.4,19.7789
2021/11/19 1:00,2.5,64.9,14.6,83.9,996.6,15.8382
2021/11/19 1:15,2.5,67.4,14.5,83.3,989.2,16.9708
2021/11/19 1:30,2.4,71.6,14.6,84.7,1006.1,14.1442
2021/11/19 1:45,2.5,74.5,14.6,85.6,1003.5,19.9936
2021/11/19 2:00,2.7,77.3,14.5,85.4,1001.3,21.0637
2021/11/19 2:15,2.8,77.0,14.4,85.0,996.7,17.2638
2021/11/19 2:30,2.7,72.4,14.4,85.5,1002.6,14.3686
2021/11/19 2:45,2.7,69.5,14.2,84.4,990.0,12.3658
2021/11/19 3:00,2.8,66.2,14.2,85.2,999.8,9.8217
2021/11/19 3:15,2.8,62.9,14.2,84.8,995.2,10.076
2021/11/19 3:30,3.0,58.5,14.1,84.2,988.2,12.2126
2021/11/19 3:45,3.0,55.7,14.0,85.5,990.2,10.8759
2021/11/19 4:00,3.2,53.4,14.2,86.6,1003.5,9.4178
2021/11/19 4:15,3.4,51.4,14.2,86.7,1004.3,8.0661
2021/11/19 4:30,3.5,51.8,13.9,85.6,991.5,6.798
2021/11/19 4:45,3.6,52.6,13.9,86.3,987.6,7.8945
2021/11/19 5:00,3.7,54.4,14.0,87.7,1003.6,6.1565
2021/11/19 5:15,3.7,53.6,13.8,86.3,988.2,6.4706
2021/11/19 5:30,3.9,53.7,13.8,86.6,991.0,5.8555
2021/11/19 5:45,3.9,53.0,13.8,88.1,996.6,4.6578
2021/11/19 6:00,3.9,53.5,13.9,88.8,1005.5,5.119
2021/11/19 6:15,4.0,52.5,13.7,87.2,987.2,4.73
2021/11/19 6:30,4.2,50.8,13.8,87.7,993.0,3.659
2021/11/19 6:45,4.1,50.4,13.8,88.7,1004.7,3.0237
2021/11/19 7:00,4.2,48.8,13.6,87.6,992.4,3.1504
2021/11/19 7:15,3.7,57.8,14.0,87.7,994.1,3.535
2021/11/19 7:30,3.8,59.5,14.4,87.8,1006.3,4.7934
2021/11/19 7:45,3.5,59.4,14.8,86.6,1004.3,3.2877
2021/11/19 8:00,3.6,60.0,15.0,84.9,996.2,3.7523
2021/11/19 8:15,3.6,59.5,15.4,83.2,988.0,7.018
2021/11/19 8:30,3.3,55.9,16.1,82.9,995.3,7.7581
2021/11/19 8:45,3.5,54.5,16.6,80.3,989.7,9.9352
2021/11/19 9:00,3.1,51.7,17.2,79.6,992.5,7.3154
2021/11/19 9:15,2.9,52.5,18.0,79.7,1006.7,5.1005
2021/11/19 9:30,3.0,55.3,18.4,78.4,1003.2,3.9222
2021/11/19 9:45,2.8,60.6,18.7,76.5,991.9,3.623
2021/11/19 10:00,2.6,64.1,19.3,76.1,999.6,3.8324
2021/11/19 10:15,2.5,68.7,19.6,74.7,993.8,3.4637
2021/11/19 10:30,2.6,73.1,20.1,74.1,999.8,2.6708
2021/11/19 10:45,2.5,76.4,20.3,72.4,990.0,0.8826
2021/11/19 11:00,2.4,81.2,20.7,71.3,988.3,0.264
2021/11/19 11:15,2.2,87.2,21.4,72.2,1000.8,0.1769
2021/11/19 11:30,2.0,92.9,21.6,70.9,996.5,0.5122
2021/11/19 11:45,2.0,103.2,21.9,71.1,999.0,0.4356
2021/11/19 12:00,1.7,113.2,22.0,69.5,989.8,0.4708
2021/11/19 12:15,1.9,122.6,22.4,69.8,994.1,0.3969
2021/11/19 12:30,2.0,134.2,23.0,69.6,1004.9,0.4294
2021/11/19 12:45,1.9,142.0,23.2,68.5,1003.4,0.403
2021/11/19 13:00,2.2,150.2,23.5,67.6,1003.3,0.4268
2021/11/19 13:15,2.5,156.2,23.4,66.7,990.0,0.4233
2021/11/19 13:30,2.7,163.7,23.6,65.9,993.4,0.4083
2021/11/19 13:45,2.9,167.4,23.8,66.1,996.2,0.4268
2021/11/19 14:00,3.2,171.5,23.7,64.8,990.9,0.4101
2021/11/19 14:15,3.1,174.3,23.9,65.1,995.6,0.4347
2021/11/19 14:30,3.1,174.1,23.8,66.0,994.6,0.3529
2021/11/19 14:45,3.0,174.9,23.6,65.6,986.9,0.4567
2021/11/19 15:00,3.0,176.8,23.7,67.3,997.6,0.4682
2021/11/19 15:15,2.7,173.0,23.5,66.6,987.5,0.4066
2021/11/19 15:30,2.6,172.7,23.8,67.7,1002.9,0.4312
2021/11/19 15:45,2.7,166.5,23.7,68.2,995.9,0.2666
2021/11/19 16:00,2.6,161.5,23.4,67.4,984.0,0.2288
2021/11/19 16:15,2.7,158.4,23.5,68.7,989.3,0.2446
2021/11/19 16:30,2.6,155.1,23.5,70.0,993.3,0.1162
2021/11/19 16:45,3.1,154.2,23.6,71.6,1000.9,0.0968
2021/11/19 17:00,3.2,151.5,23.5,72.7,1002.9,0.1214
2021/11/19 17:15,3.3,147.6,22.9,72.3,983.4,0.0414
2021/11/19 17:30,3.4,148.8,22.8,73.9,991.5,0.0906
2021/11/19 17:45,3.7,150.6,22.6,76.3,998.3,0.0449
2021/11/19 18:00,3.7,151.5,22.4,77.7,1003.7,0.3714
2021/11/19 18:15,3.9,151.6,22.1,78.3,998.2,0.8114
2021/11/19 18:30,4.1,150.3,21.8,78.6,989.4,1.8586
2021/11/19 18:45,4.1,153.0,21.8,80.0,993.8,1.9624
2021/11/19 19:00,3.9,154.8,21.8,81.4,999.3,3.109
2021/11/19 19:15,4.0,157.6,21.0,82.3,985.1,2.7315
2021/11/19 19:30,3.9,163.9,21.2,84.5,999.3,2.3153
2021/11/19 19:45,3.6,168.4,21.1,85.7,1003.3,5.2166
2021/11/19 20:00,3.5,169.4,20.6,85.2,985.7,8.1145
2021/11/19 20:15,3.3,175.3,20.9,87.6,1002.3,7.7898
2021/11/19 20:30,3.1,175.9,20.7,87.9,994.4,6.4504
2021/11/19 20:45,2.8,176.7,20.4,87.4,987.7,6.3316
2021/11/19 21:00,2.9,178.4,20.4,88.2,986.0,7.8584
2021/11/19 21:15,2.6,181.2,20.7,89.6,1001.4,6.3545
2021/11/19 21:30,2.6,177.4,20.4,88.7,991.7,7.1122
2021/11/19 21:45,2.5,171.7,20.3,88.3,987.6,6.4214
2021/11/19 22:00,2.4,170.8,20.5,89.4,999.9,4.73
2021/11/19 22:15,2.5,166.0,20.5,89.5,1001.0,3.5112
2021/11/19 22:30,2.4,161.8,20.2,89.3,987.7,4.9535
2021/11/19 22:45,2.6,156.7,20.1,89.3,987.9,6.571
2021/11/19 23:00,2.4,155.0,20.1,90.4,989.4,7.1729
2021/11/19 23:15,2.5,153.2,20.2,91.1,997.6,8.5606
2021/11/19 23:30,2.4,155.5,20.0,91.7,992.8,9.849
2021/11/19 23:45,2.5,158.0,20.1,92.0,994.8,11.6415
2021/11/20 0:00,2.5,159.2,19.9,92.5,989.8,11.0238
2021/11/20 0:15,2.4,161.2,19.9,92.5,989.9,9.6914
2021/11/20 0:30,2.4,166.1,19.9,92.5,989.4,9.1837
2021/11/20 0:45,2.3,172.0,20.0,93.0,995.1,10.3884
2021/11/20 1:00,2.3,176.2,19.9,92.6,990.2,7.4642
2021/11/20 1:15,2.2,181.2,20.1,93.6,1001.8,6.4504
2021/11/20 1:30,2.1,175.3,19.8,92.1,985.3,3.1504
2021/11/20 1:45,2.0,173.4,19.8,92.7,991.4,3.586
2021/11/20 2:00,1.9,171.6,20.0,93.3,998.6,8.2685
2021/11/20 2:15,2.0,172.6,20.1,93.9,1004.5,5.2272
2021/11/20 2:30,1.8,168.0,20.0,94.6,1001.0,9.0763
2021/11/20 2:45,1.7,165.7,19.9,94.4,999.5,11.9425
2021/11/20 3:00,1.6,158.6,19.6,94.2,986.2,7.5011
2021/11/20 3:15,1.4,153.5,19.6,94.1,985.2,3.7778
2021/11/20 3:30,1.5,150.7,19.5,94.2,986.3,0.4998
2021/11/20 3:45,1.6,149.1,19.6,95.5,989.3,4.7863
2021/11/20 4:00,1.8,147.5,19.7,96.3,998.5,7.2213
2021/11/20 4:15,1.9,143.1,19.8,96.7,1002.7,6.1433
2021/11/20 4:30,2.0,139.7,19.4,95.1,985.5,3.6142
2021/11/20 4:45,2.3,138.3,19.4,95.5,989.7,8.1602
2021/11/20 5:00,2.5,138.5,19.4,95.6,991.1,6.5155
2021/11/20 5:15,2.6,134.1,19.4,95.4,988.7,4.1131
2021/11/20 5:30,2.8,130.2,19.5,96.1,996.4,4.649
2021/11/20 5:45,2.9,127.9,19.3,95.2,986.7,2.882
2021/11/20 6:00,3.3,127.2,19.7,97.0,1004.9,3.454
2021/11/20 6:15,3.3,125.0,19.3,95.2,986.9,1.5321
2021/11/20 6:30,3.4,126.0,19.3,95.3,987.3,0.0035
2021/11/20 6:45,3.6,127.7,19.6,95.8,992.9,0.5157
2021/11/20 7:00,3.7,128.0,19.6,96.0,994.7,0.7119
2021/11/20 7:15,3.1,75.2,19.0,96.3,998.0,1.1528
2021/11/20 7:30,3.0,74.7,19.1,96.9,1004.8,3.1882
2021/11/20 7:45,2.9,74.7,18.8,95.6,991.6,1.7063
2021/11/20 8:00,2.9,74.4,18.8,95.3,988.5,1.6333
2021/11/20 8:30,2.7,78.8,19.0,95.7,993.2,3.2991
2021/11/20 8:45,2.7,83.5,19.1,96.5,990.5,3.6828
2021/11/20 9:00,3.0,86.5,19.4,97.6,1002.0,6.4944
2021/11/20 9:15,2.8,90.2,19.4,97.2,998.2,7.7449
2021/11/20 9:30,2.9,89.9,19.5,95.9,994.9,6.3105
2021/11/20 9:45,2.8,93.1,19.4,95.0,987.1,7.157
2021/11/20 10:00,2.9,95.7,19.6,94.8,994.4,4.4352
2021/11/20 10:15,2.8,98.6,19.7,94.6,992.9,3.2138
2021/11/20 10:30,2.6,96.8,19.9,94.8,995.1,1.9844
2021/11/20 10:45,2.4,95.7,20.2,95.7,1004.7,1.775
2021/11/20 11:00,2.1,92.3,20.0,94.3,989.7,3.865
2021/11/20 11:15,2.0,90.8,20.4,95.8,1005.4,5.3662
2021/11/20 11:30,2.2,87.6,20.4,94.7,1004.3,5.8177
2021/11/20 11:45,2.2,84.2,20.6,94.3,998.9,6.5067
2021/11/20 12:00,2.3,78.4,20.4,92.3,988.1,6.9969
2021/11/20 12:15,2.3,76.7,20.6,92.6,991.8,9.3034
2021/11/20 12:30,2.4,76.3,20.6,92.1,986.7,9.6298
2021/11/20 12:45,2.4,79.4,20.6,92.3,987.1,9.2805
2021/11/20 13:00,2.4,81.1,20.9,93.1,996.3,9.6202
